Dataset Name;Image Name;Characteristics [Organism];Term Source 1 REF;Term Source 1 Accession;Characteristics [Cell Line];Term Source 2 REF;Term Source 2 Accession;Comment [Cell Line];Characteristics [Cell Cycle Phase];Term Source 3 REF;Term Source 3 Accession;Experimental Condition [Sister Chromatid Labelling];Experimental Condition [Genome Editing];Experimental Condition [ # fill in];Comment [Gene Identifier];Comment [Gene Symbol];Comment [Gene Annotation Comments];Assay Name;Source Name;Image File;Comment [Image File Path];Comment [Image File Type];Channels;Processed Data File
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #08.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_6;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #08.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #09.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_7;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #09.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #10.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_8;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #10.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #12.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_9;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #12.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #13.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_10;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #13.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #14.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_11;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos1-14 #14.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #01.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_12;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #01.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #02.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_13;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #02.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #03.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_14;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #03.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #04.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_15;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #04.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #05.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_16;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #05.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #06.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_17;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #06.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #07.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_18;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #07.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #08.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_19;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #08.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #09.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_20;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #09.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #10.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_21;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #10.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #11.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_22;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos15-26 #11.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #1.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_23;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #1.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #2.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_24;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #2.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #3.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_25;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #3.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #4.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_26;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #4.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #5.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_27;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #5.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #6.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_28;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #6.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #8.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_29;1802_plus_auxin_3h_stain_hoechst_scc1_halo-wapl-tmr_pos27-34 #8.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #01.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_30;well1_1802_plus_aux_pos1-14 #01.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #02.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_31;well1_1802_plus_aux_pos1-14 #02.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #03.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_32;well1_1802_plus_aux_pos1-14 #03.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #04.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_33;well1_1802_plus_aux_pos1-14 #04.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #05.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_34;well1_1802_plus_aux_pos1-14 #05.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #06.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_35;well1_1802_plus_aux_pos1-14 #06.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #07.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_36;well1_1802_plus_aux_pos1-14 #07.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #08.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_37;well1_1802_plus_aux_pos1-14 #08.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #09.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_38;well1_1802_plus_aux_pos1-14 #09.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #10.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_39;well1_1802_plus_aux_pos1-14 #10.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #11.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_40;well1_1802_plus_aux_pos1-14 #11.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
WAPL_AID_Plus;well1_1802_plus_aux_pos1-14 #12.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;Asynchronous;;;None;WAPL-AID cell line. WAPL tagged with mini-AID tag. OsTIR1 randomly integrated using lentivirus for acute depletion of WAPL upon addition of auxin.;wapl-aid_plus_aux;ENSG00000062650;WAPL;;measure_nuclear_wapl_levels;wapl-aid_plus_aux_field_41;well1_1802_plus_aux_pos1-14 #12.tif;idr_upload/images/experiment5/wapl-aid/wapl-aid_plus_aux;processed;hoechst, scc1-egfp, wapl-aid-halo-tmr;idr0000_experiment5_processed_measure_nuclear_protein_levels_all_conditions.txt
