Dataset Name;Image Name;Characteristics [Organism];Term Source 1 REF;Term Source 1 Accession;Characteristics [Cell Line];Term Source 2 REF;Term Source 2 Accession;Comment [Cell Line];Characteristics [Cell Cycle Phase];Term Source 3 REF;Term Source 3 Accession;Experimental Condition [Sister Chromatid Labelling];Experimental Condition [Genome Editing];Experimental Condition [ # fill in];Comment [Gene Identifier];Comment [Gene Symbol];Comment [Gene Annotation Comments];Assay Name;Source Name;Image File;Comment [Image File Path];Comment [Image File Type];Channels;Processed Data File
SORORIN_G2;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #3.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_22;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #3.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #4.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_23;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #4.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #5.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_24;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-02-57.czi #5.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-03-58.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_25;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-03-58.czi #1.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-03-58.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_26;220211_5389_2096_c2_rep1_sor_dep_on_hemi_g2_zoom4_8-03-58.czi #2.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-01-49.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_27;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-01-49.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-48.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_28;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-48.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-50.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_29;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-50.czi #1.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-50.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_30;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-02-50.czi #2.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_31;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #1.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_32;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #2.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #3.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_33;220211_5389_2096_c2_rep2sor_dep_on_hemi_g2_zoom4_8-04-51.czi #3.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_34;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #1.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_35;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #2.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #3.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_36;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #3.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #4.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_37;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #4.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #5.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_38;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-01-136.czi #5.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-137.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_39;220405_2096_sor dep_rep1_hemi_stain_scc1_cycb1_zoom4_8-02-137.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_40;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #1.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #3.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_41;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #3.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #4.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_42;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #4.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #5.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_43;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-01-138.czi #5.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-139.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_44;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-139.czi #1.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
SORORIN_G2;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-139.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;sororin_dep_g2_one_sister;ENSG00000146670, ENSG00000164754;SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;sororin_dep_g2_one_sister_cell_45;220405_2096_sor dep_rep2_hemi_stain_scc1_cycb1_zoom4_8-02-139.czi #2.tif_registered.tif;idr_upload/images/experiment2/sororin_dep_g2/sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-02-17.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_1;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-02-17.czi #1.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-02-17.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-02-17.czi #2.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-04-18.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_3;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-04-18.czi #1.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-04-18.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_4;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-04-18.czi #2.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-06-19.czi #1.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_5;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-06-19.czi #1.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-06-19.czi #2.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_6;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-06-19.czi #2.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
WAPL_SORORIN_G2;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-07-20.tif_registered.tif;Homo sapiens;NCBITaxon;9606;HeLa;EFO;EFO_0001185;HeLa Kyoto;G2;NCIT;NCIT_C17356;One sister;WAPL-dTAG cell line. WAPL tagged with dTAG (FKBP12F36V) for acute depletion upon addition of dTAG-7.;wapl_sororin_dep_g2_one_sister;ENSG00000062650, ENSG00000146670, ENSG00000164754;WAPL, SORORIN/CDCA5, RAD21/SCC1;;sister_chromatid_labelling;wapl_sororin_dep_g2_cell_7;220211_5389_2096_c1_rep1_wapl_sor_dep_on_hemi_g2_zoom4_8-07-20.tif_registered.tif;idr_upload/images/experiment2/wapl_sororin_dep_g2/wapl_sororin_dep_g2_one_sister;processed;cyclin_b1, scc1, f-ara-edu, hoechst;idr0000_experiment2_processed_sister_chromatid_labelling.txt
