Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Characteristics [Cell Cycle Phase],Term Source 3 REF,Term Source 3 Accession,Experimental Condition [Sister Chromatid Labelling],Experimental Condition [Genome Editing],Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Path],Channels,Processed Data File,,,,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_6,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_7,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_8,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #6.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_9,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #7.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #8.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_10,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep1-02-08.czi #8.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07..czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_11,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07..czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_12,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_13,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #5.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_14,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #6.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_15,211108_5325_WT_12h_release_fully_60min_STLC_zoom5_stain_smc4_cycb1_prometa_rep2-03-07.czi #7.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-06-06.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_16,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-06-06.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-07-07-08.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_17,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-07-07-08.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_18,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_19,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_20,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_21,220207_5389_WT_c1_rep1_prometa_60min_stlc_fully_zoom5-09-10.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-01-13-14.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_22,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-01-13-14.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-01-13-15.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_23,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-01-13-15.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_24,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_25,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_26,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_27,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_28,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #5.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_29,220207_5389_WT_c1_rep2_prometa_60min_stlc_fully_zoom5-02-23.czi #6.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_30,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_31,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_32,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #3.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_33,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_34,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #5.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_35,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #6.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_36,220207_5389_WT_c2_rep1_prometa_60min_stlc_fully_zoom5-01-24.czi #7.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_37,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_38,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #2.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_39,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #4.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_40,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #5.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,idr0000_experiment1_processed_segment_labelling
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_41,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #6.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_42,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #7.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #8.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_43,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #8.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #9.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_44,220207_5389_WT_c2_rep2_prometa_60min_stlc_fully_zoom5-03-25.czi #9.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
WT_Prometa_two_sister_labelled,220530_5517_WT_fully_prometa_rep1_stlc-04-68-02.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,Two sister,,wt_prometa_two_sister,,,,sister_chromatid_labelling,wt_prometa_two_sister_cell_45,220530_5517_WT_fully_prometa_rep1_stlc-04-68-02.czi #1.tif_registered.tif,idr_upload/images/experiment1/wt_prometa/wt_prometa_two_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
